Facility Code,Facility Name,County,District,Division,Type,Type_grouped,Owner,Beds,Cots,log_beds,log_cots,Open 24 Hours,Open Weekends,ART,C-IMCI,FP,HBC,IPD
12902,Compassionate Hospital,Nairobi,Ruaraka,Kasarani,Other Hospital,Other Hospital,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
12903,Conerstone Clinic,Nairobi,Embakasi West,Njiru,Medical Clinic,Medical Clinic,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
20641,Congo medical services,Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
12958,Coni Health Centre,Nairobi,Embakasi Central,Embakasi,Health Centre,Health Centre,Private Practice - Nurse / Midwife,4.0,1.0,1.6094379124341003,0.6931471805599453,1,1,0,0,1,0,1
19450,Connections Medical Clinic,Nairobi,Embakasi East,Embakasi,Medical Clinic,Medical Clinic,Private Practice - Unspecified,2.0,1.0,1.0986122886681098,0.6931471805599453,0,1,0,0,0,0,0
18888,Consolata Shrine Dispensary (Deep Sea Nairobi),Nairobi,Westlands,Highridge,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12905,Coptic Hospital (Ngong Road),Nairobi,Dagoretti North,Kilimani,Other Hospital,Other Hospital,Christian Health Association of Kenya,60.0,0.0,4.110873864173311,0.0,1,1,1,1,1,1,1
12904,Coptic Medical Clinic,Nairobi,Makadara,Viwandani,Medical Clinic,Medical Clinic,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,1,1,0,1,1,1
19439,Corban Health Care,Nairobi,Embakasi West,Umoja,Health Centre,Health Centre,Private Practice - Nurse / Midwife,3.0,1.0,1.3862943611198906,0.6931471805599453,0,1,0,0,0,0,0
19470,Corner Hse Med Laboratory,Nairobi,Starehe,central,Laboratory (Stand-alone),Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12906,Corner Stone,Nairobi,Roysambu,Kasarani,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
12907,Cotolengo Centre,Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0
18794,Couple Counselling Centre,Nairobi,Kibra,KNH/Golf Course,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19486,Credible Health Centre,Nairobi,Makadara,,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
19392,Crescent Medical Aid (Jamia Towers),Nairobi,Starehe,Central,Dispensary,Dispensary,Supreme Council for Kenya Muslims,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12900,Crescent Medical Aid (Pangani),Nairobi,Starehe,Starehe,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
19634,Crescent Medical Aid Kenya Korogocho Clinic,Nairobi,Ruaraka,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12899,Crescent Medical Aid Murang'a Road,Nairobi,Starehe,Starehe,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
19301,Crow Medical Centre,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12908,Dabliu Clinic,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
19703,Dap Health Clinic,Nairobi,Embakasi Central,Kayole,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,2.0,1.0,1.0986122886681098,0.6931471805599453,0,1,0,0,0,0,0
20195,Debomart Med Clinic,Nairobi,Makadara,Kamukunji,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19377,Delight Chemist & Lab,Nairobi,Ruaraka,Ruaraka ,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12915,Delta Medical Clinic Dandora,Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
20489,Dessein Health Care,Nairobi,Makadara,Nairobi South,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
17949,Destiny Medical Centre (Ruaraka),Nairobi,Ruaraka,Kasarani,Dispensary,Dispensary,Private Practice - Unspecified,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
12916,Diani Dispensary,Nairobi,Kamukunji,Eastleign South,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
17663,Discordant Couples of Kenya VCT,Nairobi,Kibra,Kibra,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
18388,Divine Mercy Kariobangi,Nairobi,Embakasi West,Kariobangi South,Medical Clinic,Medical Clinic,Other Faith Based,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12917,Diwopa Health Centre,Nairobi,Embakasi Central,Embakasi,Health Centre,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,32.0,2.0,3.4965075614664802,1.0986122886681098,1,1,0,0,1,1,1
12918,Dod Mrs Dispensary,Nairobi,Dagoretti North,kilimani,Dispensary,Dispensary,Armed Forces,9.0,2.0,2.302585092994046,1.0986122886681098,0,0,0,1,1,1,1
12919,Dog Unit Dispensary (O P Kenya Police),Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Other Public Institution,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
12921,Dorkcare Nursing Home,Nairobi,Kamukunji,Eastleigh North,Nursing Home,Nursing Home,Private Enterprise (Institution),9.0,0.0,2.302585092994046,0.0,1,1,0,1,1,0,1
20529,Doulos Youth Friendly And VCT (KCC),Nairobi,Embakasi West,Kariobangi South,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Other Faith Based,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19559,Dr Ashwin Clinic,Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12924,Dr Aziz Mohamed Medical Clinic,Nairobi,Dagoretti North,kilimani,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
20086,Dr Barnados House clinic,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19418,Dr Chaundry Dental Services (Nairobi),Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19564,Dr David Chew Clinic,Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19565,Dr Eliud Njuguna (Parklands),Nairobi,Westlands,Parklands,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
18778,Dr Florence Murila (Ngong Road),Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12922,Dr Gachare Medical Clinic,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
19425,Dr George Munene Medical Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19567,Dr Gichuru Mwangi,Nairobi,Westlands,Parklands,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19563,Dr Henry Abwao,Nairobi,Westlands,Parklands,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18807,Dr Irimu Medical Clinic,Nairobi,Kibra,Woodley,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19961,Dr J A Alouch,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19522,Dr J L Amugugaba Clinic (Nairobi),Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19468,Dr Jemmah & Nyawange Med Clinic,Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19286,Imani Medical Clinic ( Mathare A 4),Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
17685,Imara Health Centre,Nairobi,Embakasi South,Embakasi,Health Centre,Health Centre,Christian Health Association of Kenya,6.0,1.0,1.9459101490553132,0.6931471805599453,1,1,0,0,0,0,0
12981,Imara Medical Clinic,Nairobi,Embakasi South,Embakasi,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
19574,Imenti Medical Centre,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19646,Dr Mboloi Clinic,Nairobi,Kibra,Kenyatta,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12925,Dr MOHamed Clinic,Nairobi,Makadara,Makadara,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
12926,Dr Montet Medical Clinic,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
12927,Dr Muasya Medical Clinic,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
19981,Dr Muhindi Clinic (Kilimani),Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19979,Dr Mureithi Clinic (Kilimani),Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19416,Dr Musili Clinic (Afya Centre-Nairobi),Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12889,Cana Family Life Clinic,Nairobi,Makadara,Viwandani,Maternity Home,Other,Non-Governmental Organizations,12.0,0.0,2.5649493574615367,0.0,1,1,1,0,1,1,1
12890,Canaan Health Providers (Nairobi),Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,1,0,1
12891,Carolina For Kibera VCT,Nairobi,Kibra,Sarang'ombe,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,1,0,1,1,1
18484,Catholic Dispensary Kariobangi,Nairobi,Embakasi North,Kasarani,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12892,Catholic University Dispensary,Nairobi,Langata,Langata,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
19974,Central Bank Staff Clinic,Nairobi,Starehe,City Centre,Medical Clinic,Medical Clinic,State Coorporation,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19578,Central Medical Clinic (Nairobi),Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19531,Central Park Clinic,Nairobi,Dagoretti North,Riruta,Dispensary,Dispensary,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
21148,CFW Clinics Kibagare,Nairobi,Westlands,Kitisuru,Health Centre,Health Centre,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12893,Chandaria Health Centre,Nairobi,Dagoretti South,Dagoretti,Health Centre,Health Centre,Community,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1
19569,Dr Ngathia Dental Clinic,Nairobi,Starehe,central,Dental Clinic,Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19423,Dr Nzuki Hildapaed Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19426,Dr Parmar Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19480,Dr Parmar Medical Clinic (Nairobi),Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20105,Dr Paul Ondiege Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19534,Dr Praful M Sanghani,Nairobi,Starehe,central,Dental Clinic,Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19576,Dr Rosaline Thara Dental Clinic,Nairobi,Starehe,central,Dental Clinic,Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12875,Babadogo (EDARP),Nairobi,Ruaraka,Kasarani,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
12876,Babadogo Health Centre,Nairobi,Ruaraka,Kasarani,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
12877,Babadogo Medical Health Centre,Nairobi,Ruaraka,Kasarani,Health Centre,Health Centre,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
19296,Babito Medical Centre,Nairobi,Ruaraka,Ruaraka ,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19557,Bafana Medical Centre,Nairobi,Westlands,Kangemi,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,2.0,0.0,1.0986122886681098,0,1,0,0,0,0,0
12878,Bahati Clinic,Nairobi,Makadara,Pumwani,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12879,Bahati Health Centre,Nairobi,Makadara,Bahati,Health Centre,Health Centre,Local Authority,24.0,0.0,3.2188758248682006,0.0,1,1,1,0,0,1,1
12880,Bahati Medical Clinic,Nairobi,Makadara,Makadara,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
21273,Baldo Ippolita Catholic Health Centre,Nairobi,Embakasi South,Mukuru,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,7.0,0.0,2.0794415416798357,0.0,1,1,0,0,0,0,0
19428,Bans Optical (Nairobi),Nairobi,Starehe,Central,Eye Centre,Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
18468,Bar Hostess Empowerment Support Program VCT,Nairobi,Ruaraka,Ruaraka,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19571,Dr Stephen Macharia Medical Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12928,Dr Were Medical Clinic,Nairobi,Dagoretti North,kilimani,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
20393,Dr.Charles.J.R.Opondo (landmark plaza),Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20394,Dr.Henry Wellington Alube (landmark plaza),Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20397,Dr.K.Gicheru(Upper Hill Centre),Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12872,Arrow Web Maternity and Nursing Home,Nairobi,Embakasi Central,Embakasi,Nursing Home,Nursing Home,Non-Governmental Organizations,14.0,2.0,2.70805020110221,1.0986122886681098,0,0,0,1,1,0,1
19560,Artisan Dental Laboratory (Nairobi),Nairobi,Starehe,Central,Laboratory (Stand-alone),Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12873,Aski Medical Clinic,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,1,1,0,0,1,0,1
18348,Association of Physically Disabled of Kenya,Nairobi,Westlands,Parklands,Health Project,Other,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19035,Chonesus Clinic,Nairobi,Kibra,Kibra,Dispensary,Dispensary,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12886,Bomas of Kenya Dispensary,Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Parastatal,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12882,Bethel Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,1,1,0,1
20374,Beyond the Bridge Vision VCT,Nairobi,Langata,Langata,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12883,Biafra Lions Clinic,Nairobi,Kamukunji,Eastleign South,Medical Clinic,Medical Clinic,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
12884,Biafra Medical Clinic,Nairobi,Kamukunji,Pumwani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,1,0,0,1,1
16801,Al-Gadhir Clinic,Nairobi,Dagoretti North,Dagoretti,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12869,Alice Nursing Home,Nairobi,Embakasi South,Embakasi,Nursing Home,Nursing Home,Private Enterprise (Institution),8.0,2.0,2.1972245773362196,1.0986122886681098,1,1,0,1,1,0,1
20636,All Care Medical Centre,Nairobi,Langata,Langata,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
17847,Alliance Medical Centre,Nairobi,Kamukunji,Eastleigh South,Medical Clinic,Medical Clinic,Private Enterprise (Institution),20.0,1.0,3.044522437723423,0.6931471805599453,1,1,0,0,0,0,0
19520,Aculaser Institute,Nairobi,Westlands,Parklands,Training Institution in Health (Stand-alone),Other,Private Enterprise (Institution),4.0,1.0,1.6094379124341003,0.6931471805599453,1,1,0,0,0,0,0
18535,Adventist Centre For Care and Support (Kilimani),Nairobi,Dagoretti North,Kilimani,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20090,African Divine Church-Org,Nairobi,Mathare,Mathare,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Other Faith Based,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18769,Al Amin Nursing Home,Nairobi,Kamukunji,Eastleigh North,Health Centre,Health Centre,Private Practice - Clinical Officer,14.0,0.0,2.70805020110221,0.0,1,1,0,0,0,0,0
19608,Al-Fallah Medical Clinic,Nairobi,Kamukunji,,Medical Clinic,Medical Clinic,Private Enterprise (Institution),5.0,1.0,1.791759469228055,0.6931471805599453,0,1,0,0,0,0,0
12868,Aga Khan University Hospital (Buruburu),Nairobi,Makadara,Makadara,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,1,0,1
20404,Aga Khan University Hospital (Capital Centre),Nairobi,Starehe,Nairobi South,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20388,AIC Zion Medical Clinic,Nairobi,Mathare,Huruma,Medical Clinic,Medical Clinic,Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20736,AIDS Health Care Foundation Parklands Clinic,Nairobi,Westlands,Parklands,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20602,Aids HealthCare Foundation Eastleigh,Nairobi,Kamukunji,,Dispensary,Dispensary,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20538,Aimon med clinic,Nairobi,Ruaraka,Kasarani,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19397,Afyamax Medical & Centre Dental,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20605,Aga Khan Clinic ( Ngong  Rd Prestige),Nairobi,Kibra,,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20236,Aga Khan Clinic (Eastleigh),Nairobi,Kamukunji,Pumwani,Medical Clinic,Medical Clinic,Private Enterprise (Institution),5.0,0.0,1.791759469228055,0.0,0,1,0,0,0,0,0
19457,Aga Khan Greenspam Medical Centre,Nairobi,Embakasi West,Umoja,Medical Clinic,Medical Clinic,Private Practice - Unspecified,2.0,1.0,1.0986122886681098,0.6931471805599453,0,1,0,0,0,0,0
12867,Aga Khan Hospital,Nairobi,Westlands,Parklands,Other Hospital,Other Hospital,Private Enterprise (Institution),243.0,0.0,5.497168225293202,0.0,1,1,1,1,0,1,1
19537,Bridgeway Clinic,Nairobi,Westlands,Kangemi ,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19405,Bridging Out-Patient,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
18271,Bristal Park Hospital,Nairobi,Embakasi East,Embakasi,Other Hospital,Other Hospital,Private Practice - General Practitioner,8.0,2.0,2.1972245773362196,1.0986122886681098,1,1,0,0,0,0,0
18277,British American Tobacco Kenya Clinic,Nairobi,Makadara,Viwandani,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12887,Brother andre Clinic,Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
12870,Amurt Health Centre,Nairobi,Westlands,Kangemi,Dispensary,Dispensary,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
18770,Andulus Medical Clinic,Nairobi,Kamukunji,Eastleigh North,Health Centre,Health Centre,Private Enterprise (Institution),16.0,2.0,2.833213344056216,1.0986122886681098,1,1,0,0,0,0,0
18272,Angaza VCT,Nairobi,Embakasi Central,Embakasi,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19404,Annex Health Care,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
12871,APTC Health Centre,Nairobi,Embakasi East,Embakasi,Health Centre,Health Centre,Armed Forces,1.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,1
19288,Mugumo Medical,Nairobi,Kasarani,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13100,Mukuru Crescent Clinic,Nairobi,Starehe,South B,Medical Clinic,Medical Clinic,Supreme Council for Kenya Muslims,0.0,0.0,0.0,0.0,0,1,1,0,1,1,1
18463,Mukuru Health Centre,Nairobi,Embakasi South,Mukuru,Health Centre,Health Centre,Local Authority,24.0,2.0,3.2188758248682006,1.0986122886681098,0,0,0,0,0,0,0
13101,Mukuru Mmm Clinic,Nairobi,Embakasi South,Embakasi,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
13018,Multi Media University Dispensary,Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Parastatal,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20062,Mundika Maternity & Nursing Home,Nairobi,Mathare,Huruma,Nursing Home,Nursing Home,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13102,Mundoro Medical Clinic Dandora,Nairobi,Kasarani,Dandora,Medical Clinic,Medical Clinic,Private Enterprise (Institution),4.0,0.0,1.6094379124341003,0.0,0,0,0,0,1,1,1
18434,Muska Medical Centre,Nairobi,Kamukunji,Eastleigh North,Health Centre,Health Centre,Private Practice - Clinical Officer,7.0,0.0,2.0794415416798357,0.0,1,1,0,0,0,0,0
19500,Mutathamia Medical Clinic,Nairobi,Westlands,,Medical Clinic,Medical Clinic,Private Enterprise (Institution),2.0,1.0,1.0986122886681098,0.6931471805599453,1,1,0,0,0,0,0
13103,Muteithania Medical Clinic,Nairobi,Dagoretti North,Dagoretti,Health Centre,Health Centre,Private Enterprise (Institution),8.0,0.0,2.1972245773362196,0.0,0,0,0,0,1,0,1
13104,Muthurwa Clinic,Nairobi,Starehe,Pumwani,Medical Clinic,Medical Clinic,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
13105,Mutuini Sub-District Hospital,Nairobi,Dagoretti South,Dagoretti,Dispensary,Dispensary,Ministry of Health,20.0,0.0,3.044522437723423,0.0,0,0,0,0,1,1,1
20091,Mwangaza ulio Na Tumaini clinic,Nairobi,Ruaraka,Kasarani,Health Centre,Health Centre,Christian Health Association of Kenya,12.0,2.0,2.5649493574615367,1.0986122886681098,1,1,0,0,0,0,0
13106,Mwatate Clinic,Nairobi,Embakasi South,Embakasi,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
